areaCode,areaName,areaType,date,newCasesByPublishDate
E12000003,Yorkshire and The Humber,region,2020-07-20,123
E12000003,Yorkshire and The Humber,region,2020-07-19,100
E12000003,Yorkshire and The Humber,region,2020-07-18,100
E12000003,Yorkshire and The Humber,region,2020-07-17,105
E12000003,Yorkshire and The Humber,region,2020-07-16,132
E12000003,Yorkshire and The Humber,region,2020-07-15,121
E12000003,Yorkshire and The Humber,region,2020-07-14,77
E12000003,Yorkshire and The Humber,region,2020-07-13,101
E12000003,Yorkshire and The Humber,region,2020-07-12,114
E12000003,Yorkshire and The Humber,region,2020-07-11,129
E12000003,Yorkshire and The Humber,region,2020-07-10,88
E12000003,Yorkshire and The Humber,region,2020-07-09,107
E12000003,Yorkshire and The Humber,region,2020-07-08,115
E12000003,Yorkshire and The Humber,region,2020-07-07,91
E12000003,Yorkshire and The Humber,region,2020-07-06,72
E12000003,Yorkshire and The Humber,region,2020-07-05,90
E12000003,Yorkshire and The Humber,region,2020-07-04,110
E12000003,Yorkshire and The Humber,region,2020-07-03,133
E12000003,Yorkshire and The Humber,region,2020-07-02,120
E12000003,Yorkshire and The Humber,region,2020-07-01,13426
E12000003,Yorkshire and The Humber,region,2020-06-30,7
E12000003,Yorkshire and The Humber,region,2020-06-29,17
E12000003,Yorkshire and The Humber,region,2020-06-28,21
E12000003,Yorkshire and The Humber,region,2020-06-27,24
E12000003,Yorkshire and The Humber,region,2020-06-26,33
E12000003,Yorkshire and The Humber,region,2020-06-25,28
E12000003,Yorkshire and The Humber,region,2020-06-24,16
E12000003,Yorkshire and The Humber,region,2020-06-23,23
E12000003,Yorkshire and The Humber,region,2020-06-22,33
E12000003,Yorkshire and The Humber,region,2020-06-21,24
E12000003,Yorkshire and The Humber,region,2020-06-20,35
E12000003,Yorkshire and The Humber,region,2020-06-19,40
E12000003,Yorkshire and The Humber,region,2020-06-18,29
E12000003,Yorkshire and The Humber,region,2020-06-17,47
E12000003,Yorkshire and The Humber,region,2020-06-16,22
E12000003,Yorkshire and The Humber,region,2020-06-15,40
E12000003,Yorkshire and The Humber,region,2020-06-14,24
E12000003,Yorkshire and The Humber,region,2020-06-13,43
E12000003,Yorkshire and The Humber,region,2020-06-12,62
E12000003,Yorkshire and The Humber,region,2020-06-11,27
E12000003,Yorkshire and The Humber,region,2020-06-10,37
E12000003,Yorkshire and The Humber,region,2020-06-09,66
E12000003,Yorkshire and The Humber,region,2020-06-08,10
E12000003,Yorkshire and The Humber,region,2020-06-07,16
E12000003,Yorkshire and The Humber,region,2020-06-06,68
E12000003,Yorkshire and The Humber,region,2020-06-05,53
E12000003,Yorkshire and The Humber,region,2020-06-04,68
E12000003,Yorkshire and The Humber,region,2020-06-03,66
E12000003,Yorkshire and The Humber,region,2020-06-02,47
E12000003,Yorkshire and The Humber,region,2020-06-01,40
E12000003,Yorkshire and The Humber,region,2020-05-31,34
E12000003,Yorkshire and The Humber,region,2020-05-30,63
E12000003,Yorkshire and The Humber,region,2020-05-29,67
E12000003,Yorkshire and The Humber,region,2020-05-28,83
E12000003,Yorkshire and The Humber,region,2020-05-27,77
E12000003,Yorkshire and The Humber,region,2020-05-26,66
E12000003,Yorkshire and The Humber,region,2020-05-25,47
E12000003,Yorkshire and The Humber,region,2020-05-24,63
E12000003,Yorkshire and The Humber,region,2020-05-23,95
E12000003,Yorkshire and The Humber,region,2020-05-22,87
E12000003,Yorkshire and The Humber,region,2020-05-21,100
E12000003,Yorkshire and The Humber,region,2020-05-20,118
E12000003,Yorkshire and The Humber,region,2020-05-19,90
E12000003,Yorkshire and The Humber,region,2020-05-18,113
E12000003,Yorkshire and The Humber,region,2020-05-17,110
E12000003,Yorkshire and The Humber,region,2020-05-16,133
E12000003,Yorkshire and The Humber,region,2020-05-15,151
E12000003,Yorkshire and The Humber,region,2020-05-14,133
E12000003,Yorkshire and The Humber,region,2020-05-13,141
E12000003,Yorkshire and The Humber,region,2020-05-12,143
E12000003,Yorkshire and The Humber,region,2020-05-11,108
E12000003,Yorkshire and The Humber,region,2020-05-10,128
E12000003,Yorkshire and The Humber,region,2020-05-09,160
E12000003,Yorkshire and The Humber,region,2020-05-08,221
E12000003,Yorkshire and The Humber,region,2020-05-07,272
E12000003,Yorkshire and The Humber,region,2020-05-06,179
E12000003,Yorkshire and The Humber,region,2020-05-05,316
E12000003,Yorkshire and The Humber,region,2020-05-04,179
E12000003,Yorkshire and The Humber,region,2020-05-03,205
E12000003,Yorkshire and The Humber,region,2020-05-02,344
E12000003,Yorkshire and The Humber,region,2020-05-01,244
E12000003,Yorkshire and The Humber,region,2020-04-30,345
E12000003,Yorkshire and The Humber,region,2020-04-29,166
E12000003,Yorkshire and The Humber,region,2020-04-28,277
E12000003,Yorkshire and The Humber,region,2020-04-27,331
E12000003,Yorkshire and The Humber,region,2020-04-26,232
E12000003,Yorkshire and The Humber,region,2020-04-25,333
E12000003,Yorkshire and The Humber,region,2020-04-24,398
E12000003,Yorkshire and The Humber,region,2020-04-23,246
E12000003,Yorkshire and The Humber,region,2020-04-22,400
E12000003,Yorkshire and The Humber,region,2020-04-21,251
E12000003,Yorkshire and The Humber,region,2020-04-20,150
E12000003,Yorkshire and The Humber,region,2020-04-19,257
E12000003,Yorkshire and The Humber,region,2020-04-18,370
E12000003,Yorkshire and The Humber,region,2020-04-17,315
E12000004,East Midlands,region,2021-11-22,3529
E12000004,East Midlands,region,2021-11-21,2717
E12000004,East Midlands,region,2021-11-20,2926
E12000004,East Midlands,region,2021-11-19,3085
E12000004,East Midlands,region,2021-11-18,3782
E12000004,East Midlands,region,2021-11-17,2698
E12000004,East Midlands,region,2021-11-16,2859
E12000004,East Midlands,region,2021-11-15,2971
E12000004,East Midlands,region,2021-11-14,2519
E12000004,East Midlands,region,2021-11-13,3107
E12000004,East Midlands,region,2021-11-12,2876
E12000004,East Midlands,region,2021-11-11,3091
E12000004,East Midlands,region,2021-11-10,2976
E12000004,East Midlands,region,2021-11-09,2748
E12000004,East Midlands,region,2021-11-08,2249
E12000004,East Midlands,region,2021-11-07,2106
E12000004,East Midlands,region,2021-11-06,2363
E12000004,East Midlands,region,2021-11-05,2485
E12000004,East Midlands,region,2021-11-04,2492
E12000004,East Midlands,region,2021-11-03,2619
E12000004,East Midlands,region,2021-11-02,2407
E12000004,East Midlands,region,2021-11-01,2707
E12000004,East Midlands,region,2021-10-31,2534
E12000004,East Midlands,region,2021-10-30,3082
E12000004,East Midlands,region,2021-10-29,3085
E12000004,East Midlands,region,2021-10-28,2850
E12000004,East Midlands,region,2021-10-27,3541
E12000004,East Midlands,region,2021-10-26,2922
E12000004,East Midlands,region,2021-10-25,2897
E12000004,East Midlands,region,2021-10-24,2558
E12000004,East Midlands,region,2021-10-23,3642
E12000004,East Midlands,region,2021-10-22,3394
E12000004,East Midlands,region,2021-10-21,3710
E12000004,East Midlands,region,2021-10-20,3406
E12000004,East Midlands,region,2021-10-19,2783
E12000004,East Midlands,region,2021-10-18,3392
E12000004,East Midlands,region,2021-10-17,3382
E12000004,East Midlands,region,2021-10-16,3422
E12000004,East Midlands,region,2021-10-15,3438
E12000004,East Midlands,region,2021-10-14,3898
E12000004,East Midlands,region,2021-10-13,3684
E12000004,East Midlands,region,2021-10-12,3497
E12000004,East Midlands,region,2021-10-11,3394
E12000004,East Midlands,region,2021-10-10,3434
E12000004,East Midlands,region,2021-10-09,3325
E12000004,East Midlands,region,2021-10-08,3138
E12000004,East Midlands,region,2021-10-07,3919
E12000004,East Midlands,region,2021-10-06,3849
E12000004,East Midlands,region,2021-10-05,3144
E12000004,East Midlands,region,2021-10-04,2906
E12000004,East Midlands,region,2021-10-03,2769
E12000004,East Midlands,region,2021-10-02,3291
E12000004,East Midlands,region,2021-10-01,3457
E12000004,East Midlands,region,2021-09-30,3327
E12000004,East Midlands,region,2021-09-29,2904
E12000004,East Midlands,region,2021-09-28,2948
E12000004,East Midlands,region,2021-09-27,3361
E12000004,East Midlands,region,2021-09-26,2919
E12000004,East Midlands,region,2021-09-25,2800
E12000004,East Midlands,region,2021-09-24,3012
E12000004,East Midlands,region,2021-09-23,3793
E12000004,East Midlands,region,2021-09-22,3003
E12000004,East Midlands,region,2021-09-21,2736
E12000004,East Midlands,region,2021-09-20,2950
E12000004,East Midlands,region,2021-09-19,2205
E12000004,East Midlands,region,2021-09-18,2434
E12000004,East Midlands,region,2021-09-17,2301
E12000004,East Midlands,region,2021-09-16,2438
E12000004,East Midlands,region,2021-09-15,2458
E12000004,East Midlands,region,2021-09-14,2295
E12000004,East Midlands,region,2021-09-13,1946
E12000004,East Midlands,region,2021-09-12,2074
E12000004,East Midlands,region,2021-09-11,2320
E12000004,East Midlands,region,2021-09-10,2970
E12000004,East Midlands,region,2021-09-09,2879
E12000004,East Midlands,region,2021-09-08,2815
E12000004,East Midlands,region,2021-09-07,2701
E12000004,East Midlands,region,2021-09-06,2977
E12000004,East Midlands,region,2021-09-05,2454
E12000004,East Midlands,region,2021-09-04,2455
E12000004,East Midlands,region,2021-09-03,3197
E12000004,East Midlands,region,2021-09-02,2591
E12000004,East Midlands,region,2021-09-01,2484
E12000004,East Midlands,region,2021-08-31,2091
E12000004,East Midlands,region,2021-08-30,2145
E12000004,East Midlands,region,2021-08-29,2187
E12000004,East Midlands,region,2021-08-28,2384
E12000004,East Midlands,region,2021-08-27,2919
E12000004,East Midlands,region,2021-08-26,2738
E12000004,East Midlands,region,2021-08-25,2876
E12000004,East Midlands,region,2021-08-24,2230
E12000004,East Midlands,region,2021-08-23,2563
E12000004,East Midlands,region,2021-08-22,2553
E12000004,East Midlands,region,2021-08-21,2372
E12000004,East Midlands,region,2021-08-20,2527
E12000004,East Midlands,region,2021-08-19,2753
E12000004,East Midlands,region,2021-08-18,2824
E12000004,East Midlands,region,2021-08-17,2263
E12000004,East Midlands,region,2021-08-16,2299
E12000004,East Midlands,region,2021-08-15,2166
E12000004,East Midlands,region,2021-08-14,2425
E12000004,East Midlands,region,2021-08-13,2542
E12000004,East Midlands,region,2021-08-12,2768
E12000004,East Midlands,region,2021-08-11,2703
E12000004,East Midlands,region,2021-08-10,1918
E12000004,East Midlands,region,2021-08-09,2089
E12000004,East Midlands,region,2021-08-08,2450
E12000004,East Midlands,region,2021-08-07,2404
E12000004,East Midlands,region,2021-08-06,2643
E12000004,East Midlands,region,2021-08-05,2611
E12000004,East Midlands,region,2021-08-04,2632
E12000004,East Midlands,region,2021-08-03,1802
E12000004,East Midlands,region,2021-08-02,1889
E12000004,East Midlands,region,2021-08-01,2028
E12000004,East Midlands,region,2021-07-31,2212
E12000004,East Midlands,region,2021-07-30,2530
E12000004,East Midlands,region,2021-07-29,2408
E12000004,East Midlands,region,2021-07-28,2280
E12000004,East Midlands,region,2021-07-27,1707
E12000004,East Midlands,region,2021-07-26,1823
E12000004,East Midlands,region,2021-07-25,2140
E12000004,East Midlands,region,2021-07-24,2556
E12000004,East Midlands,region,2021-07-23,2613
E12000004,East Midlands,region,2021-07-22,2755
E12000004,East Midlands,region,2021-07-21,3315
E12000004,East Midlands,region,2021-07-20,3247
E12000004,East Midlands,region,2021-07-19,2950
E12000004,East Midlands,region,2021-07-18,3712
E12000004,East Midlands,region,2021-07-17,4019
E12000004,East Midlands,region,2021-07-16,3910
E12000004,East Midlands,region,2021-07-15,3204
E12000004,East Midlands,region,2021-07-14,3126
E12000004,East Midlands,region,2021-07-13,2492
E12000004,East Midlands,region,2021-07-12,2227
E12000004,East Midlands,region,2021-07-11,2286
E12000004,East Midlands,region,2021-07-10,2419
E12000004,East Midlands,region,2021-07-09,2444
E12000004,East Midlands,region,2021-07-08,2115
E12000004,East Midlands,region,2021-07-07,2006
E12000004,East Midlands,region,2021-07-06,1875
E12000004,East Midlands,region,2021-07-05,1753
E12000004,East Midlands,region,2021-07-04,1338
E12000004,East Midlands,region,2021-07-03,1471
E12000004,East Midlands,region,2021-07-02,1423
E12000004,East Midlands,region,2021-07-01,1561
E12000004,East Midlands,region,2021-06-30,1375
E12000004,East Midlands,region,2021-06-29,1122
E12000004,East Midlands,region,2021-06-28,1261
E12000004,East Midlands,region,2021-06-27,744
E12000004,East Midlands,region,2021-06-26,888
E12000004,East Midlands,region,2021-06-25,754
E12000004,East Midlands,region,2021-06-24,779
E12000004,East Midlands,region,2021-06-23,739
E12000004,East Midlands,region,2021-06-22,600
E12000004,East Midlands,region,2021-06-21,508
E12000004,East Midlands,region,2021-06-20,434
E12000004,East Midlands,region,2021-06-19,551
E12000004,East Midlands,region,2021-06-18,563
E12000004,East Midlands,region,2021-06-17,454
E12000004,East Midlands,region,2021-06-16,440
E12000004,East Midlands,region,2021-06-15,365
E12000004,East Midlands,region,2021-06-14,400
E12000004,East Midlands,region,2021-06-13,318
E12000004,East Midlands,region,2021-06-12,351
E12000004,East Midlands,region,2021-06-11,384
E12000004,East Midlands,region,2021-06-10,352
E12000004,East Midlands,region,2021-06-09,342
E12000004,East Midlands,region,2021-06-08,311
E12000004,East Midlands,region,2021-06-07,298
E12000004,East Midlands,region,2021-06-06,219
E12000004,East Midlands,region,2021-06-05,266
E12000004,East Midlands,region,2021-06-04,274
E12000004,East Midlands,region,2021-06-03,244
E12000004,East Midlands,region,2021-06-02,195
E12000004,East Midlands,region,2021-06-01,140
E12000004,East Midlands,region,2021-05-31,168
E12000004,East Midlands,region,2021-05-30,143
E12000004,East Midlands,region,2021-05-29,177
E12000004,East Midlands,region,2021-05-28,198
E12000004,East Midlands,region,2021-05-27,159
E12000004,East Midlands,region,2021-05-26,163
E12000004,East Midlands,region,2021-05-25,156
E12000004,East Midlands,region,2021-05-24,171
E12000004,East Midlands,region,2021-05-23,111
E12000004,East Midlands,region,2021-05-22,164
E12000004,East Midlands,region,2021-05-21,166
E12000004,East Midlands,region,2021-05-20,157
E12000004,East Midlands,region,2021-05-19,73
E12000004,East Midlands,region,2021-05-18,0
E12000004,East Midlands,region,2021-05-17,153
E12000004,East Midlands,region,2021-05-16,146
E12000004,East Midlands,region,2021-05-15,159
E12000004,East Midlands,region,2021-05-14,139
E12000004,East Midlands,region,2021-05-13,187
E12000004,East Midlands,region,2021-05-12,174
E12000004,East Midlands,region,2021-05-11,236
E12000004,East Midlands,region,2021-05-10,190
E12000004,East Midlands,region,2021-05-09,150
E12000004,East Midlands,region,2021-05-08,199
E12000004,East Midlands,region,2021-05-07,270
E12000004,East Midlands,region,2021-05-06,257
E12000004,East Midlands,region,2021-05-05,162
E12000004,East Midlands,region,2021-05-04,169
E12000004,East Midlands,region,2021-05-03,181
E12000004,East Midlands,region,2021-05-02,124
E12000004,East Midlands,region,2021-05-01,145
E12000004,East Midlands,region,2021-04-30,179
E12000004,East Midlands,region,2021-04-29,196
E12000004,East Midlands,region,2021-04-28,166
E12000004,East Midlands,region,2021-04-27,189
E12000004,East Midlands,region,2021-04-26,165
E12000004,East Midlands,region,2021-04-25,98
E12000004,East Midlands,region,2021-04-24,183
E12000004,East Midlands,region,2021-04-23,177
E12000004,East Midlands,region,2021-04-22,253
E12000004,East Midlands,region,2021-04-21,167
E12000004,East Midlands,region,2021-04-20,208
E12000004,East Midlands,region,2021-04-19,237
E12000004,East Midlands,region,2021-04-18,159
E12000004,East Midlands,region,2021-04-17,184
E12000004,East Midlands,region,2021-04-16,227
E12000004,East Midlands,region,2021-04-15,241
E12000004,East Midlands,region,2021-04-14,197
E12000004,East Midlands,region,2021-04-13,211
E12000004,East Midlands,region,2021-04-12,365
E12000004,East Midlands,region,2021-04-11,154
E12000004,East Midlands,region,2021-04-10,221
E12000004,East Midlands,region,2021-04-09,0
E12000004,East Midlands,region,2021-04-08,289
E12000004,East Midlands,region,2021-04-07,245
E12000004,East Midlands,region,2021-04-06,221
E12000004,East Midlands,region,2021-04-05,279
E12000004,East Midlands,region,2021-04-04,282
E12000004,East Midlands,region,2021-04-03,291
E12000004,East Midlands,region,2021-04-02,353
E12000004,East Midlands,region,2021-04-01,465
E12000004,East Midlands,region,2021-03-31,353
E12000004,East Midlands,region,2021-03-30,343
E12000004,East Midlands,region,2021-03-29,486
E12000004,East Midlands,region,2021-03-28,372
E12000004,East Midlands,region,2021-03-27,453
E12000004,East Midlands,region,2021-03-26,594
E12000004,East Midlands,region,2021-03-25,559
E12000004,East Midlands,region,2021-03-24,503
E12000004,East Midlands,region,2021-03-23,472
E12000004,East Midlands,region,2021-03-22,564
E12000004,East Midlands,region,2021-03-21,619
E12000004,East Midlands,region,2021-03-20,598
